,id,title,overview,release_date,popularity,vote_average,vote_count
1163,69,Walk the Line,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.",2005-09-13,13.479,7.5,2004
1164,546121,Run,"Chloe, a teenager who is confined to a wheelchair, is homeschooled by her mother, Diane. Chloe soon becomes suspicious of her mother and begins to suspect that she may be harboring a dark secret.",2020-11-20,34.852,7.5,525
1165,13980,Sword of the Stranger,"Pursued by formidable Chinese assassins, young Kotaro and his dog run into No Name, a mysterious stranger who gets pulled into the chase. The unlikely companions form a bond over saving the dog from a poison attack, but chaos erupts when the assassins find Kotaro, and No Name must face his past before a horrible fate is met again.",2007-09-29,15.932,7.5,209
1166,9495,The Crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven—watched over by a hypnotic crow—returns from the grave to exact revenge.",1994-05-11,20.333,7.5,2617
1167,226,Boys Don't Cry,A young transgender man explores his gender identity and searches for love in rural Nebraska.,1999-09-02,10.618,7.5,910
1168,431937,Mr & Mme Adelman,"How did Sarah and Victor get along for more than 45 years? Who was this enigmatic woman living in the shadow of her husband? Love, ambition, betrayals and secrets feed the story of this extraordinary couple, as they experience both the large and small moments of the last century's history.",2017-03-08,5.295,7.5,309
1169,446893,Trolls World Tour,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",2020-03-11,73.623,7.5,1493
1170,9549,The Right Stuff,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter and Wally Schirra.",1983-10-20,10.438,7.5,567
1171,779,Vampyr,"Traveler Allan Gray arrives in the village of Courtempierre and takes lodgings in a small inn. Gray has a great interest in the supernatural, particularly vampires. He's barely settled in when he feels a sinister force descending upon him. In the night an old man enters his room to tell him 'she must not die'. One of the old man's daughters, Leone, has been bitten by a vampire. In order to break the curse, Gray and Leone's sister Gisele must find the original vampire and drive a stake through her heart.",1932-05-06,7.367,7.5,270
1172,109,Three Colors: White,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikolah to smuggle him back to their homeland.",1994-01-26,10.219,7.5,709
1173,38396,That's Life,"Fugitive convict Aldo ends up in a car in Milan with policeman Giacomo and failed toymaker Giovanni, taking them hostages. While hunted down by the police over around half of Italy, they will eventually become friends.",1998-12-18,7.787,7.5,1004
1174,552178,Dark Waters,"A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth.",2019-11-22,19.577,7.5,1141
1175,508570,The One and Only Ivan,"Ivan is a 400-pound silverback gorilla who shares a communal habitat in a suburban shopping mall with Stella the elephant, Bob the dog, and various other animals. He has few memories of the jungle where he was captured, but when a baby elephant named Ruby arrives, it touches something deep within him. Ruby is recently separated from her family in the wild, which causes him to question his life, where he comes from and where he ultimately wants to be.",2020-08-21,21.933,7.5,339
1176,1407,La Vie en Rose,"From the mean streets of the Belleville district of Paris to the dazzling limelight of New York's most famous concert halls, Edith Piaf's life was a constant battle to sing and survive, to live and love. Raised in her grandmother's brothel, Piaf was discovered in 1935 by nightclub owner Louis Leplee, who persuaded her to sing despite her extreme nervousness. Piaf became one of France's immortal icons, her voice one of the indelible signatures of the 20th century.",2007-02-14,11.079,7.5,1188
1177,18,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",1997-05-02,34.948,7.5,8090
1178,9516,Menace II Society,"Sobering and incisive, this cautionary drama centers on a street tough 18-year-old facing a moral quandary while trying to turn his life around.",1993-05-26,13.969,7.5,458
1179,251516,Kung Fury,"During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung Führer.  Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all.",2015-05-22,9.194,7.5,1437
1180,132344,Before Midnight,"It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. Now, live in Paris with twin daughters, but have spent a summer in Greece on the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.",2013-04-05,9.666,7.5,1574
1181,13353,"It's the Great Pumpkin, Charlie Brown","This classic ""Peanuts"" tale focuses on the thumb-sucking, blanket-holding Linus, and his touching faith in the ""Great Pumpkin."" When Linus discovers that no one else believes in the creature, he sets out to prove that the Pumpkin's no myth—by spending the night alone in a pumpkin patch.",1966-10-27,9.824,7.5,231
1182,923,Dawn of the Dead,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",1978-09-02,16.543,7.5,1374
1183,281957,The Revenant,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",2015-12-25,53.255,7.5,14373
1184,244088,Human Capital,The destinies of two families are irrevocably tied together after a cyclist is hit off the road by a jeep in the night before Christmas Eve.,2014-01-09,6.792,7.5,720
1185,11544,Lilo & Stitch,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and 'ohana, the Hawaiian tradition of family.",2002-06-21,60.566,7.5,4414
1186,1023,Adam's Apples,A neo-nazi sentenced to community service at a church clashes with the blindly devotional priest.,2005-04-15,8.093,7.5,433
1187,828,The Day the Earth Stood Still,An alien and a robot land on Earth after World War II and tell mankind to be peaceful or face destruction.,1951-09-28,10.83,7.5,700
1188,376290,Miss Sloane,An ambitious lobbyist faces off against the powerful gun lobby in an attempt to pass gun control legislation.,2016-11-25,32.482,7.5,1272
1189,228326,The Book of Life,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",2014-10-01,40.502,7.5,1868
